time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, robot_torque__0, robot_torque__1, robot_torque__2, robot_torque__3, robot_torque__4, robot_torque__5, robot_torque__6, joint_pos_state__0, joint_pos_state__1, joint_pos_state__2, joint_pos_state__3, joint_pos_state__4, joint_pos_state__5, joint_pos_state__6, apf_torques__0, apf_torques__1, apf_torques__2, apf_torques__3, apf_torques__4, apf_torques__5, apf_torques__6, 
0.0100001, 2025-06-05__13-48-59.366211, 0, -0.436332, 0, -2.35619, 0, 1.8326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0200001, 2025-06-05__13-48-59.376281, -0.00330979, -0.617469, -0.0101119, -2.04117, -0.0316629, 1.70786, 0.712041, -0.00096316, 0.000987302, 0.00627253, -0.00394902, 0.00529419, 0.000217872, 0.00085384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0300001, 2025-06-05__13-48-59.386284, -0.00331722, -0.616728, -0.00978045, -2.04172, -0.0312221, 1.70806, 0.711991, -0.00115576, 0.115166, 0.0354727, -0.0813037, 0.0567262, 0.0376757, -0.00225161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0400001, 2025-06-05__13-48-59.396283, -0.00324136, -0.614934, -0.00943231, -2.04293, -0.0303115, 1.70881, 0.711915, 0.0153887, 0.167132, 0.0318173, -0.108761, 0.0977859, 0.0842169, -0.00781877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0500001, 2025-06-05__13-48-59.406283, -0.00299536, -0.613958, -0.00924378, -2.04412, -0.0290637, 1.70967, 0.711886, 0.0253372, 0.0503304, 0.0253621, -0.137636, 0.135364, 0.0594868, -0.000376558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0600001, 2025-06-05__13-48-59.416281, -0.00273277, -0.613483, -0.00903823, -2.04576, -0.0277018, 1.71019, 0.711881, 0.023852, 0.0667702, 0.0280792, -0.167449, 0.138911, 0.0557929, -6.87748e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0700001, 2025-06-05__13-48-59.426283, -0.00252468, -0.612027, -0.00867486, -2.04757, -0.0263691, 1.71113, 0.71187, 0.0188951, 0.177008, 0.0360775, -0.173441, 0.13798, 0.112741, -0.000408145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0800001, 2025-06-05__13-48-59.436283, -0.00235436, -0.610062, -0.00806268, -2.04946, -0.0250268, 1.71235, 0.711862, 0.0176429, 0.191912, 0.0686331, -0.205195, 0.136145, 0.117051, -0.00147221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0900001, 2025-06-05__13-48-59.446283, -0.00219209, -0.608218, -0.0073565, -2.05162, -0.0237696, 1.71329, 0.711864, 0.0102227, 0.185883, 0.0697838, -0.212432, 0.124434, 0.0997049, -8.09398e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 2025-06-05__13-48-59.456284, -0.00202072, -0.606105, -0.00675603, -2.05389, -0.0225004, 1.7143, 0.711862, 0.0228412, 0.227136, 0.0546121, -0.228825, 0.125434, 0.104248, -0.00230793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.11, 2025-06-05__13-48-59.466284, -0.00188156, -0.603469, -0.00623537, -2.05627, -0.0213278, 1.71544, 0.711861, 0.0114139, 0.267842, 0.0458361, -0.241702, 0.114945, 0.108405, 6.96167e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.12, 2025-06-05__13-48-59.476284, -0.00179608, -0.600655, -0.00569496, -2.05882, -0.0203138, 1.71649, 0.711859, 0.00296635, 0.282449, 0.0547953, -0.255116, 0.100414, 0.0960747, 0.000432126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.13, 2025-06-05__13-48-59.486283, -0.00174204, -0.597675, -0.00506571, -2.0614, -0.0194702, 1.71748, 0.711855, 0.00652092, 0.302426, 0.0614145, -0.261719, 0.0808566, 0.0989413, 0.000461433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.14, 2025-06-05__13-48-59.496283, -0.0016908, -0.594538, -0.0044644, -2.06408, -0.0188127, 1.71847, 0.711851, 0.000576373, 0.318194, 0.0611173, -0.267046, 0.0648487, 0.0976917, 0.00186473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.15, 2025-06-05__13-48-59.506283, -0.00166118, -0.591384, -0.00392776, -2.06677, -0.0183803, 1.71936, 0.711845, 0.000162814, 0.313966, 0.0538167, -0.265391, 0.0427424, 0.0830873, -0.00102017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.16, 2025-06-05__13-48-59.516282, -0.00167754, -0.588225, -0.00343053, -2.06947, -0.0181109, 1.72027, 0.711849, -0.00245813, 0.319969, 0.0521494, -0.26427, 0.0246048, 0.0923422, 0.00125328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.17, 2025-06-05__13-48-59.526283, -0.00170028, -0.58483, -0.00295601, -2.07219, -0.01795, 1.72134, 0.711843, -0.00463218, 0.342562, 0.041155, -0.269943, 0.0175975, 0.116533, -0.000122769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.18, 2025-06-05__13-48-59.536283, -0.0016979, -0.581412, -0.00256948, -2.07492, -0.0178729, 1.7224, 0.711836, 0.00038254, 0.33924, 0.0375259, -0.274223, 0.00837477, 0.0965558, -0.000490017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.19, 2025-06-05__13-48-59.546316, -0.00169892, -0.578141, -0.00218483, -2.07769, -0.0178106, 1.72333, 0.711582, -0.000251949, 0.343968, 0.0410352, -0.280905, 0.00269278, 0.0944634, -0.0559033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
