time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, svalues__0, svalues__1, svalues__2, svalues__3, svalues__4, svalues__5, singular_task_torques__0, singular_task_torques__1, singular_task_torques__2, singular_task_torques__3, singular_task_torques__4, singular_task_torques__5, singular_task_torques__6, motion_task_torques__0, motion_task_torques__1, motion_task_torques__2, motion_task_torques__3, motion_task_torques__4, motion_task_torques__5, motion_task_torques__6, ori_error__0, ori_error__1, ori_error__2, singular_direction__0, singular_direction__1, singular_direction__2, singular_direction__3, singular_direction__4, singular_direction__5, alpha, 
0.0100002, 2025-04-08__15-30-57.997034, 0, -0.436332, 0, -2.35619, 0, 1.8326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.0200002, 2025-04-08__15-30-58.007102, -0.0577836, -0.130743, 0.0626478, -2.16872, 0.041876, 3.31393, 0.7914, 0.00569531, -0.00490147, -0.000713361, -0.00459389, -0.015586, -0.00257537, -0.0270898, 0.649044, -0.000307327, 0.580155, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0300002, 2025-04-08__15-30-58.017101, -0.0576982, -0.131511, 0.0626995, -2.1691, 0.041148, 3.31367, 0.78953, 0.00249072, -0.118169, 0.00299634, -0.0548311, -0.0997646, -0.0397792, -0.238888, 0.648839, -0.000132868, 0.580355, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0400002, 2025-04-08__15-30-58.027095, -0.0576025, -0.133823, 0.0626821, -2.17046, 0.0396841, 3.31281, 0.785571, 0.00748352, -0.238655, -0.00658011, -0.163352, -0.150793, -0.107779, -0.436254, 0.648185, 0.000128147, 0.580834, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0500002, 2025-04-08__15-30-58.037117, -0.057609, -0.136179, 0.0625654, -2.17288, 0.0377476, 3.31102, 0.779404, -0.00087615, -0.195789, -0.0106964, -0.23451, -0.176839, -0.178836, -0.599142, 0.647461, 0.000313114, 0.580483, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0600002, 2025-04-08__15-30-58.047122, -0.0575874, -0.138573, 0.0625316, -2.17569, 0.035864, 3.30895, 0.772704, 0.00454833, -0.276442, -0.00309327, -0.305264, -0.188806, -0.222748, -0.666495, 0.646701, 0.000563963, 0.579852, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0700002, 2025-04-08__15-30-58.057117, -0.0574815, -0.142101, 0.0626144, -2.17911, 0.0341702, 3.30677, 0.766408, 0.0170315, -0.415037, 0.00921351, -0.395566, -0.197781, -0.246864, -0.706449, 0.645479, 0.000983797, 0.579517, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0800002, 2025-04-08__15-30-58.067112, -0.0572836, -0.147288, 0.0626537, -2.18412, 0.0320578, 3.30378, 0.758349, 0.0197043, -0.47972, 0.00077253, -0.465794, -0.190995, -0.272869, -0.753653, 0.644013, 0.00140371, 0.579164, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0900002, 2025-04-08__15-30-58.077121, -0.0571781, -0.152379, 0.0625748, -2.18896, 0.0301797, 3.30096, 0.750616, 0.00481006, -0.52141, -0.00880173, -0.500711, -0.180749, -0.290121, -0.779338, 0.64244, 0.00169903, 0.578847, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 2025-04-08__15-30-58.087112, -0.0571493, -0.158043, 0.0624742, -2.19441, 0.028395, 3.29798, 0.742671, 0.00204394, -0.584106, -0.00246698, -0.565287, -0.171569, -0.304194, -0.800056, 0.640679, 0.00192068, 0.578479, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
