time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, robot_torque__0, robot_torque__1, robot_torque__2, robot_torque__3, robot_torque__4, robot_torque__5, robot_torque__6, joint_pos_state__0, joint_pos_state__1, joint_pos_state__2, joint_pos_state__3, joint_pos_state__4, joint_pos_state__5, joint_pos_state__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, ee_ori__0, ee_ori__1, ee_ori__2, ee_ori__3, ee_ori__4, ee_ori__5, ee_ori__6, ee_ori__7, ee_ori__8, locked_joint, 
0.0100001, 2025-06-20__17-23-15.292180, 0, -0.436332, 0, -2.35619, 0, 1.8326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0200001, 2025-06-20__17-23-15.302228, -0.0634936, -0.08041, 0.0500429, -2.29465, -0.0177755, 2.12431, 0.766203, -0.00132581, -0.00216118, 0.00185154, -0.0129099, 0.00903237, -0.0254761, -0.0040816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0300001, 2025-06-20__17-23-15.312227, -0.063488, -0.0807778, 0.0500406, -2.29491, -0.0173586, 2.1232, 0.765888, 0.000177213, -0.0448795, 0.000771391, -0.031319, 0.064461, -0.149853, -0.0413837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0400001, 2025-06-20__17-23-15.322225, -0.0634884, -0.0812791, 0.0500318, -2.29542, -0.0163203, 2.12064, 0.765144, 0.00134378, -0.0382063, -0.00109479, -0.0520226, 0.0954651, -0.242865, -0.0691879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0500001, 2025-06-20__17-23-15.332226, -0.0634999, -0.0817209, 0.0500275, -2.29612, -0.0154406, 2.11784, 0.764514, -0.0015032, -0.0557454, 0.000446186, -0.0788637, 0.0812668, -0.290037, -0.0593763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0600001, 2025-06-20__17-23-15.342232, -0.0634962, -0.0825192, 0.0500265, -2.29715, -0.0148115, 2.11475, 0.764081, 0.000771762, -0.0859879, 0.000246953, -0.111964, 0.0601739, -0.310017, -0.0374658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0700001, 2025-06-20__17-23-15.352227, -0.0634986, -0.08346, 0.0500261, -2.29836, -0.0143481, 2.112, 0.763791, 0.00156174, -0.105025, -0.000204881, -0.137972, 0.0538897, -0.300888, -0.0308464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0800001, 2025-06-20__17-23-15.362226, -0.0634959, -0.084557, 0.0500205, -2.29996, -0.0137931, 2.10874, 0.763389, 0.000590307, -0.0955118, -0.0007829, -0.146679, 0.0438055, -0.304158, -0.0369879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.0900001, 2025-06-20__17-23-15.372225, -0.0634957, -0.0856353, 0.0500176, -2.30154, -0.0132998, 2.10575, 0.762926, 0.00156031, -0.11121, -0.00161223, -0.155433, 0.0488166, -0.293081, -0.0537395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
0.1, 2025-06-20__17-23-15.382226, -0.063491, -0.0868915, 0.050031, -2.30328, -0.0128267, 2.10278, 0.762481, 0.000351038, -0.126521, 0.000672295, -0.176338, 0.045511, -0.292819, -0.0397464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.387704, -6.74018e-12, 0.247099, 0.387704, -6.74018e-12, 0.247099, 0.996195, -3.71201e-12, -0.0871557, -4.46982e-12, -1, -8.49977e-12, -0.0871557, 8.857e-12, -0.996195, 0
