7740
0.474755 0.346479 0.430358
-0.134507 0.589314 0.096348
-0.192281 0.357441 -0.234962
-0.346479 0.035404 0.74623
0.941555 0.100044 0.1164
0.182589 0.155551 0.80504
-0.578155 -0.223429 0.236511
-0.283628 0.192281 0.750004
-0.232491 0.437467 0.606011
-0.099397 -0.934501 0.068954
0.512113 0.196543 0.522125
-0.111041 0.944935 0.304313
0.120497 -0.027503 0.840886
-0.416013 -0.863859 0.305353
0.305693 0.266999 -0.234962
-0.835522 0.455841 0.167478
-0.1357 -0.557224 0.468617
0.236124 -0.690276 -0.235223
-0.519997 -0.336628 0.255363
-0.510036 0.803178 0.304313
0.030103 -0.0 0.852602
0.399344 -0.072529 -0.234962
0.124347 -0.319303 0.750004
-0.399276 0.460164 0.347608
-0.072529 -0.399344 -0.234962
-0.201871 -0.419189 -0.176039
0.349467 0.404822 0.546846
0.266233 -0.458251 0.554933
-0.388493 0.36355 0.551459
0.501134 0.311607 0.423129
-0.331475 -0.342047 0.630138
0.212032 -0.580583 0.204898
-0.266233 -0.458251 0.554933
0.117279 0.305226 0.76007
-0.292311 0.513634 0.42039
0.213104 0.490505 0.546846
-0.361673 0.186866 0.700905
-0.192281 -0.493864 0.554933
-0.47237 -0.301729 -0.031112
0.077066 0.526456 0.551459
-0.290145 -0.285853 0.700723
0.172182 0.098613 0.820715
0.913907 -0.0 -0.0404
0.156619 -0.231255 0.78684
-0.944935 0.111041 0.304313
-0.520179 -0.288698 0.407454
-0.128694 -0.408064 0.681959
0.213767 0.394373 0.661247
-0.40962 0.2376 0.633439
-0.7597 0.574236 0.175566
-0.321461 -0.86761 0.000773
0.798829 -0.495019 0.068954
-0.31053 -0.432052 0.551455
-0.617994 0.01786 0.18925
-0.285853 0.290145 0.700723
-0.132761 0.5185 0.545954
0.903576 0.156817 -0.029571
0.422082 -0.292198 -0.113862
0.522929 0.165634 0.522125
-0.186866 0.361673 0.700905
0.232733 -0.483274 0.544104
0.316669 -0.523313 0.133214
0.946893 0.0 0.066537
-0.192281 0.399276 0.666858
-0.599074 -0.110826 0.347608
-0.371349 0.494303 0.18925
-0.597809 0.749629 0.305353
-0.231999 0.060925 0.80504
-0.140399 0.241447 0.78684
0.923152 -0.210703 0.066537
-0.536216 0.161026 0.499463
0.691567 0.40948 0.747609
0.888581 0.202813 0.539725
-0.110153 0.308555 0.759668
-0.24879 -0.311973 0.707809
-0.156525 -0.595212 0.307096
-0.75133 0.285383 0.747609
0.379012 0.309352 0.614085
0.527167 0.073287 0.551174
-0.331894 0.889273 0.137135
-0.530384 0.069556 -0.079625
-0.078652 -0.063408 0.845044
0.57314 0.315037 0.928129
0.93272 0.024709 0.432674
0.156817 0.903576 -0.029571
0.34906 -0.884395 0.15445
0.187 0.044803 0.822751
-0.36789 -0.185118 0.696729
-0.108257 -0.024709 1.181085
-0.598389 0.096394 0.363237
-0.0 -0.551934 -0.048568
-0.750893 -0.414764 -0.130578
0.405071 -0.042586 0.700723
-0.587399 0.196665 0.255363
-0.084495 0.381727 0.714344
-0.809402 0.108257 0.726852
0.294675 0.476802 -0.031112
-0.156411 0.579404 0.386059
0.534392 -0.020822 0.546846
-0.346479 0.214122 0.700723
-0.383209 -0.437231 0.44838
0.121502 -0.149042 0.822751
-0.153806 -0.399276 0.681959
0.514688 0.337086 0.158248
0.198356 -0.513259 0.518669
-0.538096 0.122817 -0.048568
0.062724 -0.602636 0.364222
0.596472 -0.147273 0.315508
-0.187921 -0.04077 0.822751
-0.523462 0.30188 0.371519
0.341635 -0.026507 0.750004
-0.021735 0.278453 0.78684
0.145347 0.469322 0.611395
-0.251942 -0.467049 0.553788
0.346479 0.09221 0.739111
0.026996 -0.580768 0.44838
0.405471 -0.018152 -0.234962
-0.410841 -0.853121 0.066537
0.364032 0.443163 0.468617
-0.558259 -0.268843 0.249746
-0.29274 0.387899 0.618248
-0.068109 -0.776774 -0.206473
-0.143237 -0.548522 0.4841
0.089176 0.613377 0.236511
-0.346479 0.474755 0.430358
0.147406 -0.192281 0.80402
-0.27827 -0.330703 0.677791
-0.336493 -0.142213 -0.26724
-0.809402 -0.108257 0.726852
0.0128 0.358311 0.739111
-0.090354 -0.597478 0.371519
0.474733 -0.007206 -0.164959
0.429359 0.324082 0.54142
0.882134 -0.250759 -0.029571
-0.101249 -0.565996 0.464997
-0.82436 -0.237276 -0.130578
0.399276 -0.079401 0.700905
0.187802 -0.418902 -0.182967
-0.128875 0.494893 0.583737
-0.789829 -0.491402 0.021507
0.110153 -0.308555 0.759668
-0.879689 -0.271796 -0.016543
0.305571 0.455538 0.522125
0.898242 0.111041 0.535293
-0.232491 -0.437467 0.606011
-0.399276 -0.472031 0.18925
0.485806 -0.343404 0.407454
-0.406934 -0.011437 0.700905
0.320987 -0.174412 -0.26724
0.879689 -0.271796 -0.016543
-0.027235 0.574335 0.464997
-0.01786 0.617994 0.18925
0.795996 -0.111041 0.747609
-0.922621 -0.235927 0.175566
0.027208 0.499661 -0.132275
-0.261765 -0.452219 0.566922
-0.851012 -0.308134 0.535293
0.46628 0.10128 0.629124
0.288922 -0.029685 0.781073
-0.589314 0.134507 0.096348
-0.159573 0.373192 -0.234962
0.116997 -0.242947 0.791606
0.318832 -0.46022 0.499463
0.20807 -0.488176 0.553788
-0.143898 -0.845673 -0.130578
0.589431 0.699493 -0.037659
0.279995 -0.192281 0.751982
-0.533429 -0.668899 -0.135891
0.401167 -0.194652 0.664045
0.218109 -0.2735 -0.278183
0.007773 0.239739 0.80504
-0.072948 -0.601484 0.364222
0.132723 0.581497 0.40214
0.383434 0.137385 0.700723
-0.496571 0.69949 -0.130578
-0.556349 0.108942 0.4841
0.432052 0.011371 0.677791
-0.359702 0.063771 -0.26724
-0.100924 0.220262 0.80402
-0.385934 -0.300672 0.614085
-0.508627 0.257623 -0.00965
0.213206 -0.581733 0.236511
0.171102 -0.417497 0.658069
0.311973 -0.24879 0.707809
0.399276 0.079401 0.700905
-0.606264 0.48348 -0.214031
0.612701 -0.081645 0.279597
0.890993 0.203363 -0.0404
-0.940831 -0.125691 0.137135
-0.247201 0.820887 -0.130578
0.581632 -0.211775 0.265885
0.440883 0.297855 0.551459
0.192703 -0.413152 0.653458
0.939895 0.143512 0.15445
0.645361 0.698217 0.15445
0.598389 0.096394 0.363237
-0.296301 -0.172112 0.750004
-0.399276 0.468354 0.307096
0.080685 -0.122344 0.835272
0.17087 0.493084 0.567961
-0.066895 -0.556506 -0.031112
0.432052 0.120651 0.661247
0.41923 -0.415307 0.423129
0.3587 0.006632 0.738954
0.804218 -0.440765 -0.029571
0.506004 0.157588 0.554933
-0.45785 -0.271386 0.551174
0.843097 0.069233 0.674682
-0.279807 -0.359913 0.653458
-0.834103 0.190379 -0.135891
0.679839 -0.100044 0.895359
0.614558 0.077674 0.255363
0.276308 -0.228831 0.738954
0.798514 -0.508832 0.1164
0.303328 -0.879373 0.021507
0.228831 -0.276308 0.738954
0.005551 0.489201 0.614085
0.137385 0.383434 0.700723
0.593856 -0.744672 0.178308
-0.553472 0.229057 0.074141
-0.466324 -0.371881 0.40214
-0.519628 -0.20843 0.499463
0.30657 -0.409319 0.583737
-0.037025 -0.60538 0.105682
-0.323418 0.524637 0.167547
-0.457553 -0.17898 0.611395
-0.157172 0.581165 0.378397
-0.334584 0.35978 0.611395
0.204151 -0.190606 0.78684
-0.091708 0.583828 0.42039
-0.562947 -0.248733 0.307096
-0.945953 0.102011 0.304313
-0.407615 -0.290262 -0.132275
0.399276 0.349553 0.553788
-0.140988 0.491784 -0.115852
-0.098613 0.129624 0.831552
0.803178 0.510036 0.304313
-0.330839 -0.389966 0.583737
0.358801 0.286134 -0.303085
0.453844 -0.21856 0.594679
0.890993 -0.203363 -0.0404
0.138576 -0.553518 -0.006247
-0.217258 -0.438347 0.614085
0.326698 0.510268 0.364222
0.231309 -0.052795 1.165268
-0.352879 -0.288626 0.653458
0.049437 -0.024016 0.849953
-0.392384 -0.086815 1.0988
-0.086815 0.069233 1.181085
-0.145922 -0.134455 0.820715
0.072948 -0.601484 0.364222
-0.111041 0.644521 0.928129
0.058252 0.608887 0.133214
0.473503 0.391488 0.315508
0.2376 0.40962 0.633439
-0.257768 -0.108257 1.145686
0.307052 -0.895686 0.1164
0.272158 0.23341 0.739111
-0.124527 0.495885 0.583737
-0.150986 -0.661513 -0.269985
0.229306 0.561493 0.105682
0.021735 0.278453 0.78684
-0.580658 0.192281 0.133214
0.106934 -0.443163 0.653458
0.723879 0.024709 0.854495
0.227131 0.561937 0.363237
-0.612873 0.728888 0.175566
-0.278959 -0.288231 0.706044
0.531404 0.026598 0.551455
0.49987 -0.800448 0.093287
0.800448 -0.49987 0.093287
0.822135 0.100044 0.707137
0.551406 -0.135731 0.481939
0.017589 -0.566642 0.4841
-0.485742 -0.300706 -0.006966
0.194652 0.401167 0.664045
-0.256292 0.513057 0.468617
-0.399276 -0.393385 -0.031112
-0.269202 0.912302 0.160506
0.286706 0.359518 1.07791
-0.112892 0.463312 0.629393
-0.098613 0.525627 0.546846
-0.251138 -0.326407 0.696729
0.190606 -0.204151 0.78684
-0.504293 -0.797669 0.093287
-0.288119 0.213396 0.739111
0.036343 -0.472146 0.633439
-0.202498 0.432052 0.629124
0.119509 -0.56092 0.468617
0.334972 -0.519619 0.278041
-0.925891 -0.069233 0.452999
0.515733 -0.237677 0.481939
-0.136802 -0.9105 -0.016543
0.04928 -0.023527 0.849991
0.859254 0.093378 -0.114902
-0.46273 0.730012 -0.114902
-0.197403 0.585868 0.278041
-0.473503 -0.391488 0.315508
-0.201871 0.419189 -0.176039
0.453599 -0.103531 -0.176039
0.478171 0.103446 0.614085
-0.060171 0.56811 -0.006966
-0.443163 -0.106934 0.653458
-0.202866 -0.408257 0.653458
-0.443163 -0.364032 0.468617
0.251676 -0.603653 0.928129
-0.524168 0.289907 0.074141
0.241447 0.140399 0.78684
0.950109 -0.086815 0.235274
0.172209 0.374107 0.696729
-0.37358 -0.079698 0.721639
-0.453807 -0.235768 0.583737
-0.300672 0.385934 0.614085
-0.428124 0.445845 0.279597
-0.474755 -0.346479 0.430358
0.326055 0.149659 0.738954
-0.179603 -0.628872 0.928129
0.760976 0.518306 -0.016543
-0.417534 0.432052 0.385779
0.191227 -0.44859 1.056476
-0.450189 0.089879 -0.182967
0.5602 0.155552 0.44838
0.483274 0.232733 0.544104
-0.494303 0.371349 0.18925
-0.084645 -0.403047 0.696729
0.60867 0.685975 -0.029571
0.128914 0.024709 1.178496
-0.068869 -0.800747 0.747609
-0.616434 -0.061026 0.255363
-0.399276 0.29327 0.606011
0.599074 0.110826 0.347608
-0.645361 -0.698217 0.15445
-0.328327 -0.238615 -0.234962
0.136873 0.048179 1.17647
-0.563646 0.208104 0.385779
-0.313033 0.371716 0.618248
-0.928898 -0.108257 0.04462
0.561493 0.229306 0.105682
0.346479 0.513942 0.236511
0.092317 -0.524 0.551455
-0.326787 -0.4513 -0.038035
0.137878 -0.604085 0.249746
-0.537474 0.28687 0.347608
0.31407 0.393831 0.594679
0.448312 0.102324 1.07791
-0.376121 -0.399276 0.522125
-0.665454 -0.669147 0.093287
-0.326698 0.510268 0.364222
0.283628 -0.192281 0.750004
0.950109 0.086815 0.235274
0.211945 -0.92859 0.178308
-0.846026 -0.35395 -0.029571
0.530419 0.181188 -0.031112
-0.93272 0.024709 0.432674
-0.845673 -0.143898 -0.130578
0.334436 -0.41937 0.544104
-0.23341 0.272158 0.739111
-0.212478 0.581866 0.255363
-0.242947 0.116997 0.791606
0.2268 -0.563386 0.109599
0.75133 0.285383 0.747609
0.49639 -0.348501 0.105682
-0.581129 0.210947 0.278041
-0.614288 -0.010853 0.315508
0.250574 -0.23373 0.750004
-0.251676 -0.603653 0.928129
0.882134 0.250759 -0.029571
-0.472031 -0.399276 0.18925
-0.374477 0.834558 -0.037659
0.56811 0.060171 -0.006966
0.573862 0.211703 0.133214
0.322821 -0.527253 0.278041
0.514271 -0.24766 -0.300295
0.248733 -0.562947 0.307096
0.215937 0.579172 0.279597
0.307473 -0.851243 0.535293
0.746053 -0.533334 -0.029571
-0.496571 -0.69949 -0.130578
-0.024709 -0.108257 1.181085
0.613008 -0.063759 0.167547
-0.315177 0.151781 -0.278183
0.100504 0.434423 0.664045
0.072678 -0.485908 0.611395
-0.154354 0.553875 0.464997
-0.723879 -0.024709 0.854495
-0.513988 0.086815 1.032578
-0.170688 -0.565801 0.42039
-0.518744 -0.056865 0.567961
