time, timestamp, svalues__0, svalues__1, svalues__2, svalues__3, svalues__4, svalues__5, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, pos_error__0, pos_error__1, pos_error__2, ori_error__0, ori_error__1, ori_error__2, ee_pos__0, ee_pos__1, ee_pos__2, ee_ori__0, ee_ori__1, ee_ori__2, ee_ori__3, ee_ori__4, ee_ori__5, ee_ori__6, ee_ori__7, ee_ori__8, goal_pos__0, goal_pos__1, goal_pos__2, unmodified_singular_task_torques__0, unmodified_singular_task_torques__1, unmodified_singular_task_torques__2, unmodified_singular_task_torques__3, unmodified_singular_task_torques__4, unmodified_singular_task_torques__5, unmodified_singular_task_torques__6, singular_task_torques__0, singular_task_torques__1, singular_task_torques__2, singular_task_torques__3, singular_task_torques__4, singular_task_torques__5, singular_task_torques__6, non_singular_task_torques__0, non_singular_task_torques__1, non_singular_task_torques__2, non_singular_task_torques__3, non_singular_task_torques__4, non_singular_task_torques__5, non_singular_task_torques__6, singular_joint_space_torques__0, singular_joint_space_torques__1, singular_joint_space_torques__2, singular_joint_space_torques__3, singular_joint_space_torques__4, singular_joint_space_torques__5, singular_joint_space_torques__6, motion_task_torques__0, motion_task_torques__1, motion_task_torques__2, motion_task_torques__3, motion_task_torques__4, motion_task_torques__5, motion_task_torques__6, alpha__0, condition_ratio__0, condition_ratio__1, condition_ratio__2, condition_ratio__3, condition_ratio__4, condition_ratio__5, singular_direction__0, singular_direction__1, singular_direction__2, singular_direction__3, singular_direction__4, singular_direction__5, singular_joint_space__0, singular_joint_space__1, singular_joint_space__2, singular_joint_space__3, singular_joint_space__4, singular_joint_space__5, singular_joint_space__6, classification__0, classification__1, classification__2, classification__3, classification__4, classification__5, force_dotted_singular_direction__0, 
0.0100002, 2026-01-05__15-15-44.091840, 0, 0, 0, 0, 0, 0, 0, -0.436332, 0, -2.35619, 0, 1.8326, 0.785398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0200002, 2026-01-05__15-15-44.101889, 0, 0, 0, 0, 0, 0, 1.64137, 0.518643, -1.46509, -2.02155, 0.19343, 3.18503, 1.19595, -0.00182724, -0.00579137, 0.00303628, -0.00302934, -0.0142717, -0.00919152, -0.018272, 0, 0, 0, 0, 0, 0, 0.678231, 0.203837, 0.495438, 0.220712, -0.32452, 0.919768, -0.746045, -0.66361, -0.0551156, 0.628254, -0.674024, -0.388573, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0300002, 2026-01-05__15-15-44.111888, 0, 0, 0, 0, 0, 0, 1.64115, 0.518028, -1.46566, -2.02218, 0.191821, 3.1818, 1.19299, -0.0309192, -0.0931754, -0.0805866, -0.0946426, -0.213309, -0.449477, -0.384906, 0, 0, 0, 0, 0, 0, 0.678275, 0.202943, 0.494648, 0.222773, -0.327128, 0.918346, -0.743639, -0.666156, -0.0569018, 0.630376, -0.670241, -0.391667, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0400002, 2026-01-05__15-15-44.121887, 0, 0, 0, 0, 0, 0, 1.64036, 0.516676, -1.46616, -2.0239, 0.188667, 3.17538, 1.1876, -0.117175, -0.136759, -0.0205007, -0.218064, -0.386275, -0.757185, -0.632933, 0, 0, 0, 0, 0, 0, 0.678326, 0.201127, 0.492636, 0.227176, -0.332894, 0.91519, -0.739225, -0.670737, -0.0604799, 0.633985, -0.662792, -0.398459, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0500002, 2026-01-05__15-15-44.131887, 0, 0, 0, 0, 0, 0, 1.63806, 0.515508, -1.4652, -2.02705, 0.183405, 3.16672, 1.17977, -0.250477, -0.116915, 0.114939, -0.328881, -0.56052, -0.872643, -0.817482, 0, 0, 0, 0, 0, 0, 0.678369, 0.198736, 0.488798, 0.234558, -0.341303, 0.910217, -0.731699, -0.678441, -0.0658393, 0.64, -0.650561, -0.408864, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0600002, 2026-01-05__15-15-44.141886, 0, 0, 0, 0, 0, 0, 1.63549, 0.514026, -1.464, -2.03061, 0.177051, 3.15819, 1.17078, -0.246614, -0.171606, 0.103187, -0.373768, -0.63395, -0.817182, -0.918946, 0, 0, 0, 0, 0, 0, 0.678358, 0.196218, 0.484711, 0.242978, -0.349374, 0.90493, -0.722788, -0.68738, -0.071311, 0.646946, -0.636746, -0.419542, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0700002, 2026-01-05__15-15-44.151886, 0, 0, 0, 0, 0, 0, 1.63331, 0.511443, -1.46353, -2.03518, 0.170506, 3.15044, 1.16147, -0.216638, -0.284768, 0.0382626, -0.49102, -0.652917, -0.761309, -0.917924, 0, 0, 0, 0, 0, 0, 0.678215, 0.193114, 0.480675, 0.251334, -0.357338, 0.899522, -0.71423, -0.695684, -0.0768011, 0.653228, -0.623163, -0.430071, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0800002, 2026-01-05__15-15-44.161886, 0, 0, 0, 0, 0, 0, 1.63109, 0.508032, -1.46328, -2.04081, 0.163816, 3.143, 1.15241, -0.239585, -0.348304, 0.0376942, -0.567236, -0.673697, -0.732694, -0.906476, 0, 0, 0, 0, 0, 0, 0.677954, 0.189437, 0.476342, 0.25977, -0.365907, 0.893662, -0.706302, -0.70308, -0.0825652, 0.658527, -0.609747, -0.44108, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0900002, 2026-01-05__15-15-44.171886, 0, 0, 0, 0, 0, 0, 1.62756, 0.504161, -1.46209, -2.04763, 0.155738, 3.1346, 1.1425, -0.363341, -0.357139, 0.148051, -0.646191, -0.740929, -0.785758, -0.900195, 0, 0, 0, 0, 0, 0, 0.677631, 0.185038, 0.470892, 0.269861, -0.376073, 0.886422, -0.697224, -0.711246, -0.0894909, 0.664119, -0.593884, -0.454145, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 2026-01-05__15-15-44.181887, 0, 0, 0, 0, 0, 0, 1.62275, 0.50062, -1.45976, -2.05485, 0.147882, 3.12627, 1.13354, -0.520022, -0.363876, 0.256004, -0.751549, -0.782399, -0.851531, -0.893086, 0, 0, 0, 0, 0, 0, 0.677289, 0.180374, 0.464835, 0.280009, -0.387029, 0.878523, -0.688793, -0.718443, -0.0969695, 0.668699, -0.577969, -0.467754, 0.39947, -5.59271e-12, 0.381585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
