time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, svalues__0, svalues__1, svalues__2, svalues__3, svalues__4, svalues__5, singular_task_torques__0, singular_task_torques__1, singular_task_torques__2, singular_task_torques__3, singular_task_torques__4, singular_task_torques__5, singular_task_torques__6, motion_task_torques__0, motion_task_torques__1, motion_task_torques__2, motion_task_torques__3, motion_task_torques__4, motion_task_torques__5, motion_task_torques__6, ori_error__0, ori_error__1, ori_error__2, singular_direction__0, singular_direction__1, singular_direction__2, singular_direction__3, singular_direction__4, singular_direction__5, alpha, 
0.0100002, 2025-03-26__18-48-44.099216, 0, -0.436332, 0, -2.35619, 0, 1.8326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.23, 2025-03-26__18-48-44.319300, -0.00627317, -0.42055, 0.00521422, -2.34672, 0.0010196, 1.90698, 0.0385562, -0.0469329, 0.119074, 0.0395109, 0.0714054, 0.00681275, 0.560925, 0.302564, 0.418929, -0.000348313, 0.385232, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.24, 2025-03-26__18-48-44.329313, -0.00675391, -0.41933, 0.00561919, -2.34599, 0.00108906, 1.91273, 0.0416638, -0.049273, 0.125126, 0.0415285, 0.0750511, 0.00708873, 0.589416, 0.319255, 0.420417, -0.000376118, 0.385552, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.25, 2025-03-26__18-48-44.339295, -0.00725961, -0.418046, 0.00604558, -2.34521, 0.00116152, 1.91878, 0.0449462, -0.0519063, 0.131891, 0.04378, 0.0791193, 0.00740854, 0.621249, 0.337411, 0.421981, -0.00040554, 0.385894, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.26, 2025-03-26__18-48-44.349300, -0.0077927, -0.416691, 0.0064953, -2.3444, 0.00123732, 1.92516, 0.0484147, -0.0547355, 0.139119, 0.0461831, 0.0834591, 0.00775581, 0.655244, 0.356378, 0.423628, -0.000436804, 0.386261, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.27, 2025-03-26__18-48-44.359304, -0.00835469, -0.415262, 0.00696951, -2.34354, 0.00131668, 1.93189, 0.0520746, -0.0576765, 0.146598, 0.0486674, 0.0879425, 0.00811734, 0.690397, 0.37562, 0.425361, -0.00047009, 0.386655, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.28, 2025-03-26__18-48-44.369300, -0.00894636, -0.413759, 0.00746872, -2.34264, 0.00139969, 1.93897, 0.0559265, -0.060658, 0.154149, 0.0511735, 0.0924628, 0.00848282, 0.725863, 0.3947, 0.427181, -0.000505535, 0.387078, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.29, 2025-03-26__18-48-44.379309, -0.00956779, -0.41218, 0.00799288, -2.3417, 0.00148633, 1.94641, 0.0599669, -0.0636206, 0.161624, 0.0536524, 0.0969322, 0.00884459, 0.760944, 0.413273, 0.429088, -0.000543234, 0.387531, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.3, 2025-03-26__18-48-44.389277, -0.0102185, -0.410527, 0.00854154, -2.3407, 0.00157655, 1.95419, 0.0641894, -0.0665152, 0.168902, 0.056064, 0.10128, 0.00919731, 0.795075, 0.431071, 0.431079, -0.000583248, 0.388014, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.31, 2025-03-26__18-48-44.399274, -0.0108977, -0.408803, 0.00911383, -2.33967, 0.00167024, 1.9623, 0.0685851, -0.0693027, 0.175888, 0.0583765, 0.105452, 0.0095376, 0.827807, 0.447895, 0.433151, -0.000625598, 0.388528, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.32, 2025-03-26__18-48-44.409280, -0.0116041, -0.40701, 0.00970865, -2.3386, 0.00176726, 1.97074, 0.0731436, -0.0719523, 0.18251, 0.0605655, 0.109405, 0.00986371, 0.858801, 0.463607, 0.435299, -0.000670276, 0.389074, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.33, 2025-03-26__18-48-44.419275, -0.0123362, -0.405154, 0.0103247, -2.33748, 0.00186746, 1.97947, 0.0778532, -0.0744412, 0.188712, 0.0626129, 0.113111, 0.0101752, 0.887806, 0.478115, 0.437517, -0.000717247, 0.389651, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.34, 2025-03-26__18-48-44.429274, -0.0130924, -0.403238, 0.0109604, -2.33634, 0.00197071, 1.98849, 0.0827017, -0.0767533, 0.19446, 0.0645065, 0.116548, 0.0104724, 0.914655, 0.491371, 0.4398, -0.000766448, 0.390258, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.35, 2025-03-26__18-48-44.439273, -0.0138707, -0.401266, 0.0116143, -2.33515, 0.00207687, 1.99776, 0.0876763, -0.0788782, 0.199731, 0.0662388, 0.119707, 0.0107565, 0.939103, 0.503359, 0.442141, -0.000817799, 0.390897, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.36, 2025-03-26__18-48-44.449275, -0.0146693, -0.399245, 0.0122846, -2.33394, 0.00218581, 2.00725, 0.0927646, -0.0808107, 0.204513, 0.0678065, 0.122582, 0.0110301, 0.959586, 0.514093, 0.444531, -0.000871195, 0.391564, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
0.37, 2025-03-26__18-48-44.459275, -0.0154862, -0.397178, 0.0129698, -2.3327, 0.00229745, 2.01694, 0.0979541, -0.0825496, 0.208807, 0.0692097, 0.125177, 0.0112966, 0.976332, 0.523604, 0.446962, -0.00092651, 0.392259, 0.39947, -5.59271e-12, 0.381585, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0
