time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, collision_state__0, collision_state__1, collision_state__2, collision_state__3, collision_state__4, collision_distance__0, collision_distance__1, collision_distance__2, collision_distance__3, collision_distance__4, collision_closest_point_in_world__0, collision_closest_point_in_world__1, collision_closest_point_in_world__2, collision_closest_distance, constraint_flag, 
0.17, 2025-03-09__19-52-45.397670, -0.00954703, -0.444984, 0.0374367, -2.36461, 0.00202221, 1.84496, 0.809241, 0.383903, 0.00754004, 0.175527, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437404, 0.342011, 0.34103, 0.408852, 0.344516, 0.0535257, 0.0623138, 0.347778, 0.34103, 0
0.18, 2025-03-09__19-52-45.407665, -0.011142, -0.44486, 0.0345457, -2.36466, 0.00206112, 1.84497, 0.808436, 0.383892, 0.00624597, 0.175469, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437382, 0.342001, 0.341152, 0.408847, 0.344523, 0.0536268, 0.0622284, 0.347771, 0.341152, 0
0.19, 2025-03-09__19-52-45.417664, -0.0123658, -0.444844, 0.0327619, -2.36472, 0.00207165, 1.84499, 0.808473, 0.38389, 0.00526986, 0.175454, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437368, 0.341983, 0.341247, 0.408846, 0.344525, 0.0537032, 0.0621627, 0.34777, 0.341247, 0
0.2, 2025-03-09__19-52-45.427665, -0.0133449, -0.444769, 0.0306196, -2.36474, 0.00216513, 1.84505, 0.808701, 0.383913, 0.00432042, 0.175426, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437346, 0.341982, 0.341348, 0.408851, 0.344527, 0.0532218, -1.52202e-05, 0.348666, 0.341348, 0
0.21, 2025-03-09__19-52-45.437664, -0.0136965, -0.444777, 0.02845, -2.36475, 0.00228124, 1.84512, 0.808948, 0.383934, 0.00360066, 0.175423, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437343, 0.341986, 0.341355, 0.408859, 0.344531, 0.0532217, -3.39313e-05, 0.348666, 0.341355, 0
0.22, 2025-03-09__19-52-45.447668, -0.0139064, -0.444858, 0.0268819, -2.36478, 0.00226755, 1.84518, 0.809256, 0.383971, 0.00305857, 0.175456, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437345, 0.341937, 0.341354, 0.408864, 0.344533, 0.0532204, -4.50849e-05, 0.348671, 0.341354, 0
0.23, 2025-03-09__19-52-45.457652, -0.0140628, -0.444969, 0.0261461, -2.36483, 0.002265, 1.84522, 0.809569, 0.383992, 0.00276086, 0.175484, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437343, 0.341861, 0.341343, 0.408866, 0.344534, 0.0532187, -5.33841e-05, 0.348676, 0.341343, 0
0.24, 2025-03-09__19-52-45.467668, -0.0140082, -0.44513, 0.0262181, -2.36487, 0.0022752, 1.84523, 0.809859, 0.383993, 0.00277903, 0.175522, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437353, 0.341834, 0.341329, 0.408865, 0.344532, 0.0532161, -5.0443e-05, 0.348685, 0.341329, 0
0.25, 2025-03-09__19-52-45.477646, -0.0137459, -0.445298, 0.0264643, -2.36489, 0.00228181, 1.84523, 0.810051, 0.384013, 0.00294657, 0.175578, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437374, 0.341829, 0.34132, 0.408865, 0.34453, 0.0532135, -3.64482e-05, 0.348694, 0.34132, 0
0.26, 2025-03-09__19-52-45.487668, -0.0133232, -0.44549, 0.0265971, -2.36489, 0.00229057, 1.84524, 0.810139, 0.384045, 0.00315061, 0.17565, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437412, 0.341833, 0.341321, 0.408866, 0.34453, 0.0532105, -1.39147e-05, 0.348704, 0.341321, 0
0.27, 2025-03-09__19-52-45.497652, -0.0129168, -0.445653, 0.0267296, -2.36488, 0.00228024, 1.84527, 0.810206, 0.384083, 0.00333431, 0.175719, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437452, 0.341845, 0.341329, 0.40887, 0.344532, 0.053208, 7.74317e-06, 0.348713, 0.341329, 0
0.28, 2025-03-09__19-52-45.507665, -0.0125912, -0.445794, 0.0271311, -2.3649, 0.00228344, 1.84529, 0.810238, 0.384107, 0.00356174, 0.175771, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437474, 0.341865, 0.341326, 0.408871, 0.344533, 0.0532057, 2.50956e-05, 0.34872, 0.341326, 0
0.29, 2025-03-09__19-52-45.517665, -0.0122677, -0.445978, 0.0279856, -2.36492, 0.00228313, 1.84529, 0.810272, 0.384123, 0.00391737, 0.175822, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437502, 0.341908, 0.341319, 0.40887, 0.344533, 0.0532028, 4.23431e-05, 0.34873, 0.341319, 0
0.3, 2025-03-09__19-52-45.527668, -0.0119346, -0.446122, 0.0289962, -2.36494, 0.00228708, 1.8453, 0.810292, 0.38413, 0.00432537, 0.175864, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437525, 0.341941, 0.341313, 0.40887, 0.344534, 0.0532006, 6.0092e-05, 0.348738, 0.341313, 0
0.31, 2025-03-09__19-52-45.537667, -0.0115999, -0.446243, 0.0298758, -2.36494, 0.00228913, 1.8453, 0.810286, 0.384144, 0.00470392, 0.175908, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437552, 0.341942, 0.341313, 0.408869, 0.344534, 0.0531986, 7.79204e-05, 0.348744, 0.341313, 0
0.32, 2025-03-09__19-52-45.547665, -0.0112804, -0.446375, 0.0305406, -2.36494, 0.00228785, 1.84531, 0.810299, 0.384166, 0.00504845, 0.175963, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437581, 0.341944, 0.341315, 0.40887, 0.344534, 0.0531965, 9.49408e-05, 0.348751, 0.341315, 0
0.33, 2025-03-09__19-52-45.557666, -0.0110099, -0.44649, 0.0312017, -2.36494, 0.00228578, 1.84531, 0.810299, 0.384172, 0.00530716, 0.175994, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437605, 0.341944, 0.341314, 0.40887, 0.344534, 0.0531947, 0.00010935, 0.348757, 0.341314, 0
