time, timestamp, svalues__0, svalues__1, svalues__2, svalues__3, svalues__4, svalues__5, evalues__0, evalues__1, evalues__2, evalues__3, evalues__4, evalues__5, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, robot_dq__0, robot_dq__1, robot_dq__2, robot_dq__3, robot_dq__4, robot_dq__5, robot_dq__6, pos_error__0, pos_error__1, pos_error__2, ori_error__0, ori_error__1, ori_error__2, ee_pos__0, ee_pos__1, ee_pos__2, ee_ori__0, ee_ori__1, ee_ori__2, ee_ori__3, ee_ori__4, ee_ori__5, ee_ori__6, ee_ori__7, ee_ori__8, goal_pos__0, goal_pos__1, goal_pos__2, unmodified_singular_task_torques__0, unmodified_singular_task_torques__1, unmodified_singular_task_torques__2, unmodified_singular_task_torques__3, unmodified_singular_task_torques__4, unmodified_singular_task_torques__5, unmodified_singular_task_torques__6, singular_task_torques__0, singular_task_torques__1, singular_task_torques__2, singular_task_torques__3, singular_task_torques__4, singular_task_torques__5, singular_task_torques__6, non_singular_task_torques__0, non_singular_task_torques__1, non_singular_task_torques__2, non_singular_task_torques__3, non_singular_task_torques__4, non_singular_task_torques__5, non_singular_task_torques__6, singular_joint_space_torques__0, singular_joint_space_torques__1, singular_joint_space_torques__2, singular_joint_space_torques__3, singular_joint_space_torques__4, singular_joint_space_torques__5, singular_joint_space_torques__6, motion_task_torques__0, motion_task_torques__1, motion_task_torques__2, motion_task_torques__3, motion_task_torques__4, motion_task_torques__5, motion_task_torques__6, alpha__0, condition_ratio__0, condition_ratio__1, condition_ratio__2, condition_ratio__3, condition_ratio__4, condition_ratio__5, singular_direction__0, singular_direction__1, singular_direction__2, singular_direction__3, singular_direction__4, singular_direction__5, singular_joint_space__0, singular_joint_space__1, singular_joint_space__2, singular_joint_space__3, singular_joint_space__4, singular_joint_space__5, singular_joint_space__6, classification__0, classification__1, classification__2, classification__3, classification__4, classification__5, 
0.0100001, 2026-01-28__02-26-32.871252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.516924, 0, -2.41559, 0, 1.92567, 0.785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0200001, 2026-01-28__02-26-32.881313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0310155, -0.515041, -0.018446, -2.39126, -0.022851, 1.83592, 0.797178, -0.0065655, 0.00282866, -0.00121772, -0.00046249, 0.00647933, 0.010525, 0.00193106, 0, 0, 0, 0, 0, 0, 0.386615, 0.00105979, 0.396461, 0.713618, -0.699387, -0.0400866, -0.700274, -0.713745, -0.0135752, -0.0191173, 0.0377591, -0.999104, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0300001, 2026-01-28__02-26-32.891304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0308715, -0.514956, -0.0184034, -2.39144, -0.0227386, 1.8371, 0.797149, -0.0214087, 0.0151101, 0.00418386, -0.0230145, 0.0203, 0.165009, -0.000661853, 0, 0, 0, 0, 0, 0, 0.386829, 0.00104714, 0.396437, 0.713568, -0.699489, -0.0391756, -0.70034, -0.713682, -0.0134638, -0.0185412, 0.0370436, -0.999142, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0400001, 2026-01-28__02-26-32.901299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0306455, -0.514914, -0.01838, -2.39183, -0.0225242, 1.83985, 0.797132, -0.0254981, 0.00241385, -0.000459994, -0.0475386, 0.0240961, 0.313217, 0.00116727, 0, 0, 0, 0, 0, 0, 0.387324, 0.00102291, 0.396457, 0.713459, -0.699727, -0.0368666, -0.700489, -0.713541, -0.01321, -0.0170624, 0.0352495, -0.999233, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0500001, 2026-01-28__02-26-32.911298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.030324, -0.514927, -0.0183647, -2.39242, -0.0222529, 1.84365, 0.797118, -0.0365588, 0.00175639, 0.00321888, -0.0633992, 0.0265576, 0.393604, -0.00101897, 0, 0, 0, 0, 0, 0, 0.38799, 0.000974383, 0.396489, 0.713283, -0.700067, -0.0336556, -0.700715, -0.713325, -0.0128746, -0.0149943, 0.0327663, -0.999351, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0600001, 2026-01-28__02-26-32.921314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0299067, -0.514903, -0.0182693, -2.3931, -0.0219459, 1.84808, 0.79711, -0.0387717, 0.00264128, 0.0110152, -0.0717549, 0.026843, 0.450957, 0.000350566, 0, 0, 0, 0, 0, 0, 0.38877, 0.0009275, 0.396518, 0.713083, -0.70044, -0.0299412, -0.700967, -0.713083, -0.0125355, -0.0125702, 0.0299267, -0.999473, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0700001, 2026-01-28__02-26-32.931314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0293936, -0.514876, -0.0181296, -2.39386, -0.0216088, 1.85276, 0.797103, -0.0492859, 0.00291925, 0.0185638, -0.0809712, 0.0264374, 0.468255, 0.000422844, 0, 0, 0, 0, 0, 0, 0.389582, 0.000865611, 0.396531, 0.712829, -0.700854, -0.0260599, -0.701266, -0.712795, -0.0121869, -0.0100341, 0.0269621, -0.999586, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0800001, 2026-01-28__02-26-32.941315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028811, -0.514856, -0.017963, -2.39472, -0.0212554, 1.85748, 0.797105, -0.059587, 0.000536238, 0.0172294, -0.0859595, 0.0370699, 0.473111, 0.00123442, 0, 0, 0, 0, 0, 0, 0.390376, 0.000788711, 0.396507, 0.712522, -0.701297, -0.0222313, -0.701609, -0.712464, -0.0118389, -0.00753641, 0.0240331, -0.999683, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0900001, 2026-01-28__02-26-32.951314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0281302, -0.514826, -0.0178116, -2.39563, -0.0209124, 1.86211, 0.797096, -0.0752755, 0.00224704, 0.015221, -0.0945131, 0.0326949, 0.458355, 0.00334908, 0, 0, 0, 0, 0, 0, 0.391137, 0.000664375, 0.396451, 0.712136, -0.701797, -0.0185533, -0.702023, -0.712061, -0.0114979, -0.0051419, 0.0212129, -0.999762, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 2026-01-28__02-26-32.961314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274013, -0.514809, -0.0176493, -2.39658, -0.0205445, 1.86652, 0.797092, -0.0702992, 0.00159324, 0.0168103, -0.0964121, 0.0314698, 0.442537, 0.000256397, 0, 0, 0, 0, 0, 0, 0.391838, 0.000527348, 0.396365, 0.711701, -0.70232, -0.0151223, -0.702477, -0.711619, -0.0111466, -0.00293281, 0.0185561, -0.999824, 0.399355, -5.84713e-12, 0.393385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
