50
-0.03897 -0.02248 -0.01998
-0.03897 0.02252 -0.02002
0.045 2e-05 -0.02
0.0225 0.03895 -0.08003
0.0 0.04502 -0.02004
-0.03182 0.0318 -0.08003
0.04347 0.01162 -0.08001
0.01165 -0.04344 -0.01997
0.04347 -0.01167 -0.07999
0.03182 -0.0318 -0.01997
-0.01165 -0.04344 -0.01997
-0.03182 -0.0318 -0.01997
-0.04347 0.01162 -0.08001
0.03182 0.0318 -0.08003
0.0 0.04498 -0.08004
0.0 -0.04502 -0.07996
-0.0225 0.039 -0.02003
-0.0225 0.03895 -0.08003
-0.01165 0.04344 -0.08003
0.04347 -0.01162 -0.01999
-0.04347 -0.01167 -0.07999
0.03182 0.03184 -0.02003
0.01165 0.04344 -0.08003
-0.03182 0.03184 -0.02003
0.0225 0.039 -0.02003
0.04347 0.01167 -0.02001
0.0 -0.04498 -0.01996
-0.0225 -0.03895 -0.01997
0.0225 -0.03895 -0.01997
-0.045 2e-05 -0.02
-0.045 -2e-05 -0.08
0.0 2e-05 -0.02
-0.04347 -0.01162 -0.01999
0.03897 -0.02248 -0.01998
0.03897 0.02252 -0.02002
0.03897 0.02248 -0.08002
0.03897 -0.02252 -0.07998
0.03182 -0.03184 -0.07997
0.01165 -0.04349 -0.07997
-0.04347 0.01167 -0.02001
-0.01165 -0.04349 -0.07997
-0.03897 0.02248 -0.08002
0.0 -2e-05 -0.08
-0.0225 -0.039 -0.07997
0.01165 0.04349 -0.02003
0.0225 -0.039 -0.07997
-0.03182 -0.03184 -0.07997
-0.03897 -0.02252 -0.07998
-0.01165 0.04349 -0.02003
0.045 -2e-05 -0.08
