time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, collision_state__0, collision_state__1, collision_state__2, collision_state__3, collision_state__4, collision_state__5, collision_state__6, collision_state__7, collision_state__8, collision_distance__0, collision_distance__1, collision_distance__2, collision_distance__3, collision_distance__4, collision_distance__5, collision_distance__6, collision_distance__7, collision_distance__8, collision_closest_point_in_world__0, collision_closest_point_in_world__1, collision_closest_point_in_world__2, collision_closest_distance, constraint_flag, 
0.15, 2025-03-11__02-24-41.168376, 0.27276, -0.222579, -0.229396, -1.80969, 0.0500588, 1.6338, 0.799826, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.16, 2025-03-11__02-24-41.178377, 0.272738, -0.229546, -0.228409, -1.81529, 0.0500586, 1.63366, 0.798246, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.17, 2025-03-11__02-24-41.188377, 0.272702, -0.236565, -0.227346, -1.82105, 0.0500788, 1.63364, 0.796823, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.18, 2025-03-11__02-24-41.198376, 0.272685, -0.243173, -0.226228, -1.82687, 0.0500756, 1.6336, 0.795627, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.19, 2025-03-11__02-24-41.208378, 0.272713, -0.249676, -0.225119, -1.8331, 0.0500749, 1.63353, 0.794589, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.2, 2025-03-11__02-24-41.218381, 0.272687, -0.256062, -0.223943, -1.83965, 0.0500726, 1.63351, 0.793618, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.21, 2025-03-11__02-24-41.228388, 0.272646, -0.262183, -0.222701, -1.84613, 0.0500763, 1.63353, 0.792722, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.22, 2025-03-11__02-24-41.238376, 0.272653, -0.267742, -0.221478, -1.85236, 0.0500726, 1.63353, 0.791893, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.23, 2025-03-11__02-24-41.248366, 0.272678, -0.272846, -0.220205, -1.85862, 0.0500692, 1.63347, 0.791206, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
0.24, 2025-03-11__02-24-41.258378, 0.272686, -0.277562, -0.218821, -1.86492, 0.0500661, 1.63347, 0.790696, 0.46321, 0.0181224, 0.305421, 0.46321, 0.0181224, 0.305421, 0, 0, 0, 0, 0, 0, 0, 0, 0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0, 0, 0, inf, 0
